time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2013-03-07,29.6,19.7,4.6,Bangalore
2013-03-08,30.2,19.5,0,Bangalore
2013-03-09,31.8,19.1,0,Bangalore
2013-03-10,32.3,19.2,0,Bangalore
2013-03-11,32.5,19,0,Bangalore
2013-03-12,32.6,19.2,0,Bangalore
2013-03-13,33.5,19.4,0,Bangalore
2013-03-14,32.9,18.5,0,Bangalore
2013-03-15,32.2,17.5,0,Bangalore
2013-03-16,31.6,17.6,0,Bangalore
2013-03-17,32.6,19.1,0,Bangalore
2013-03-18,32.9,19.4,0,Bangalore
2013-03-19,33.7,17.4,0,Bangalore
2013-03-20,34.3,18.4,0,Bangalore
2013-03-21,34.2,19.7,0,Bangalore
2013-03-22,33.6,20.2,0,Bangalore
2013-03-23,33.3,22.2,0,Bangalore
2013-03-24,34.3,18.6,0,Bangalore
2013-03-25,33.9,18.8,0,Bangalore
2013-03-26,32.8,21.5,0,Bangalore
2013-03-27,33.6,21.5,0,Bangalore
2013-03-28,34.3,21.7,0,Bangalore
2013-03-29,33.8,21.4,0,Bangalore
2013-03-30,34.7,22.3,0,Bangalore
2013-03-31,34.5,23.1,0.2,Bangalore
2013-04-01,32.1,23.1,6.3,Bangalore
2013-04-02,31.8,21.9,3.6,Bangalore
2013-04-03,31.8,22.1,0.4,Bangalore
2013-04-04,33.4,21.3,0,Bangalore
2013-04-05,33.2,22.1,0,Bangalore
2013-04-06,34.4,22.6,0,Bangalore
2013-04-07,35.4,19.9,0,Bangalore
2013-04-08,34.7,21.3,0,Bangalore
2013-04-09,33.3,22.7,0,Bangalore
2013-04-10,34.1,22.1,0,Bangalore
2013-04-11,34.8,20.5,0,Bangalore
2013-04-12,35.6,20.9,0,Bangalore
2013-04-13,34.4,19.4,0,Bangalore
2013-04-14,34.5,21.1,0,Bangalore
2013-04-15,32.9,22.4,0,Bangalore
2013-04-16,34.5,21.9,0,Bangalore
2013-04-17,35,21.3,0,Bangalore
2013-04-18,34.3,21.4,0,Bangalore
2013-04-19,32.9,21.7,0,Bangalore
2013-04-20,32.9,21.3,0,Bangalore
2013-04-21,33.4,21.7,0,Bangalore
2013-04-22,32.2,21.8,0,Bangalore
2013-04-23,31.4,21.9,0,Bangalore
2013-04-24,32.5,21.5,3,Bangalore
2013-04-25,31.1,21.5,8.1,Bangalore
2013-04-26,31.4,21,1,Bangalore
2013-04-27,31.3,21,0,Bangalore
2013-04-28,32.1,21.7,0.2,Bangalore
2013-04-29,32.9,20.8,0,Bangalore
2013-04-30,34.8,21.7,0,Bangalore
2013-05-01,34.8,20.1,0,Bangalore
2013-05-02,34.4,22.1,0,Bangalore
2013-05-03,34.2,22.3,0.7,Bangalore
2013-05-04,33.5,22.9,2.2,Bangalore
2013-05-05,32.7,22.1,3.2,Bangalore
2013-05-06,32.3,21.7,0,Bangalore
2013-05-07,33,22.5,0,Bangalore
2013-05-08,33.7,22.5,1,Bangalore
2013-05-09,34.3,22.3,4.6,Bangalore
2013-05-10,33.2,22.3,0.3,Bangalore
2013-05-11,33.7,22.1,7.7,Bangalore
2013-05-12,30.5,21.7,0.6,Bangalore
2013-05-13,31.2,22.6,0,Bangalore
2013-05-14,31.9,21.5,0,Bangalore
2013-05-15,32.4,20.9,0,Bangalore
2013-05-16,31.9,20.6,0,Bangalore
2013-05-17,33.2,21.5,0,Bangalore
2013-05-18,33.4,22.8,7.2,Bangalore
2013-05-19,32.1,21.5,21.9,Bangalore
2013-05-20,31.7,21.8,24.4,Bangalore
2013-05-21,31.3,20.2,66.4,Bangalore
2013-05-22,30.8,21.3,2.2,Bangalore
2013-05-23,31.1,21.5,0.4,Bangalore
2013-05-24,30.9,20.6,0,Bangalore
2013-05-25,30.3,20.8,0.4,Bangalore
2013-05-26,29.7,20.8,1.1,Bangalore
2013-05-27,28.9,21,13.5,Bangalore
2013-05-28,27.3,21.1,11.3,Bangalore
2013-05-29,27.2,20.7,4.7,Bangalore
2013-05-30,28,20.6,18,Bangalore
2013-05-31,27.5,20.4,5.8,Bangalore
2013-06-01,24.4,20,16.9,Bangalore
2013-06-02,24,19.5,16.3,Bangalore
2013-06-03,23.9,19.4,0.8,Bangalore
2013-06-04,27.1,19.7,2.9,Bangalore
2013-06-05,26.7,19.3,2.1,Bangalore
2013-06-06,27.2,20.1,7,Bangalore
2013-06-07,27.5,20.4,5.6,Bangalore
2013-06-08,26,20,1.2,Bangalore
2013-06-09,26.7,20.4,0,Bangalore
2013-06-10,26.6,19.8,5.1,Bangalore
2013-06-11,25.2,20.5,16.2,Bangalore
2013-06-12,22.9,20.1,1.9,Bangalore
2013-06-13,25.9,19.7,0.3,Bangalore
2013-06-14,26.4,20.4,3.9,Bangalore
2013-06-15,26.4,20.7,1.7,Bangalore
2013-06-16,26.5,20.3,1.2,Bangalore
2013-06-17,25.2,20.4,10.1,Bangalore
2013-06-18,24.6,19.8,4.6,Bangalore
2013-06-19,24.2,19.7,3.4,Bangalore
2013-06-20,25.4,19.8,7.8,Bangalore
2013-06-21,25.1,20.2,0.7,Bangalore
2013-06-22,25.5,20.3,8.6,Bangalore
2013-06-23,25.3,20.3,3.6,Bangalore
2013-06-24,25.6,20.6,3.2,Bangalore
2013-06-25,25.6,20.1,5.3,Bangalore
2013-06-26,26,20,4.6,Bangalore
2013-06-27,25.3,20,10.4,Bangalore
2013-06-28,26.3,19,0.4,Bangalore
2013-06-29,25.6,19.1,1.9,Bangalore
2013-06-30,26,19,0.6,Bangalore
2013-07-01,25.9,19.7,0.1,Bangalore
2013-07-02,25.9,19.5,5.7,Bangalore
2013-07-03,26.2,19.6,7,Bangalore
2013-07-04,26.3,19.3,3.7,Bangalore
2013-07-05,25.7,20,0.6,Bangalore
2013-07-06,25.8,20.4,1,Bangalore
2013-07-07,26,19.7,6.9,Bangalore
2013-07-08,26.1,19.3,7.3,Bangalore
2013-07-09,25.7,20.1,2.9,Bangalore
2013-07-10,24.9,19.4,1.5,Bangalore
2013-07-11,24,18.8,6.3,Bangalore
2013-07-12,23.2,18.9,9.2,Bangalore
2013-07-13,25.9,19.2,3,Bangalore
2013-07-14,26.4,20.2,1.9,Bangalore
2013-07-15,26.1,19.9,8.7,Bangalore
2013-07-16,26.1,19.7,8.9,Bangalore
2013-07-17,25.9,19.8,3.2,Bangalore
2013-07-18,25.3,19.5,4.4,Bangalore
2013-07-19,22,19.5,10.1,Bangalore
2013-07-20,24.9,18.8,4.6,Bangalore
2013-07-21,24.6,19.4,6.9,Bangalore
2013-07-22,23.3,19.3,4.4,Bangalore
2013-07-23,23.9,18.5,4.1,Bangalore
2013-07-24,24.5,18.4,10.4,Bangalore
2013-07-25,24.1,19.8,1.6,Bangalore
2013-07-26,24.2,19.6,2.3,Bangalore
2013-07-27,24.2,19.5,0,Bangalore
2013-07-28,25.2,19.8,9.7,Bangalore
2013-07-29,25.5,19,0.2,Bangalore
2013-07-30,25,18.7,0.6,Bangalore
2013-07-31,24.9,19.5,0.1,Bangalore
2013-08-01,24.3,19.9,2.6,Bangalore
2013-08-02,25.7,20.3,1.3,Bangalore
2013-08-03,25.3,19.5,4.3,Bangalore
2013-08-04,26.1,20.2,2.5,Bangalore
2013-08-05,24.6,19.4,5,Bangalore
2013-08-06,25.9,19.6,4,Bangalore
2013-08-07,25.7,19.7,0.7,Bangalore
2013-08-08,25.7,19.4,1.3,Bangalore
2013-08-09,26.2,19,1.2,Bangalore
2013-08-10,25.9,19.4,7,Bangalore
2013-08-11,25.9,18.6,1.5,Bangalore
2013-08-12,26.5,19.2,2.7,Bangalore
2013-08-13,25.3,19.8,9.5,Bangalore
2013-08-14,25,19.6,5.3,Bangalore
2013-08-15,23.7,18.7,10.2,Bangalore
2013-08-16,23.2,19.4,17.7,Bangalore
2013-08-17,25.3,19.3,6.4,Bangalore
2013-08-18,24.3,19.6,9.6,Bangalore
2013-08-19,24.4,19,3.8,Bangalore
2013-08-20,25.8,19.5,4.3,Bangalore
2013-08-21,25.8,20.2,1.2,Bangalore
2013-08-22,25.5,18.9,0.7,Bangalore
2013-08-23,26,19.3,0.8,Bangalore
2013-08-24,26.5,19.5,1.2,Bangalore
2013-08-25,26.4,19.9,0.5,Bangalore
2013-08-26,26.5,18.4,0,Bangalore
2013-08-27,27.1,18.7,0,Bangalore
2013-08-28,26.9,18.8,0,Bangalore
2013-08-29,26.9,19.6,0.1,Bangalore
2013-08-30,27.4,19.5,2,Bangalore
2013-08-31,27.4,19.8,9.6,Bangalore
2013-09-01,28.3,19.3,14.3,Bangalore
2013-09-02,27.7,19.5,14.2,Bangalore
2013-09-03,27.1,19.4,11.1,Bangalore
2013-09-04,25.7,19.5,11.1,Bangalore
2013-09-05,25.7,19.4,6,Bangalore
2013-09-06,25.7,19.1,3.3,Bangalore
2013-09-07,24.6,18.8,10.5,Bangalore
2013-09-08,23,19.1,3.3,Bangalore
2013-09-09,24.8,18.9,7.2,Bangalore
2013-09-10,24.9,18.7,2.8,Bangalore
2013-09-11,23.8,19.3,9,Bangalore
2013-09-12,23.9,19.6,31.8,Bangalore
2013-09-13,25.3,18.8,18.5,Bangalore
2013-09-14,26.7,19.4,11,Bangalore
2013-09-15,26,19.5,0.5,Bangalore
2013-09-16,25.7,19.7,7.2,Bangalore
2013-09-17,25.8,19.9,28.2,Bangalore
2013-09-18,23.8,20.1,8.3,Bangalore
2013-09-19,26.2,19.9,1,Bangalore
2013-09-20,24.5,20.2,5.9,Bangalore
2013-09-21,26.1,20,0.8,Bangalore
2013-09-22,26.2,19,0,Bangalore
2013-09-23,26.9,17.5,0,Bangalore
2013-09-24,25.9,17.4,0.2,Bangalore
2013-09-25,26.1,17.5,0.2,Bangalore
2013-09-26,27.5,18.1,0,Bangalore
2013-09-27,27.7,17.9,0,Bangalore
2013-09-28,26.3,19.1,0,Bangalore
2013-09-29,26.1,17.7,0,Bangalore
2013-09-30,25.2,18.1,2.4,Bangalore
2013-10-01,25.9,18.7,0,Bangalore
2013-10-02,26.4,18.8,0.4,Bangalore
2013-10-03,26.6,19.3,0,Bangalore
2013-10-04,27.4,17.3,0,Bangalore
2013-10-05,24.9,16.3,1.1,Bangalore
2013-10-06,25.5,19,0.4,Bangalore
2013-10-07,27.3,18.6,6.6,Bangalore
2013-10-08,26.5,19.3,8.8,Bangalore
2013-10-09,25.2,19.3,7.2,Bangalore
2013-10-10,26.1,18.8,0.1,Bangalore
2013-10-11,25.9,18.2,0,Bangalore
2013-10-12,26.1,17.3,0,Bangalore
2013-10-13,26.1,19.1,0.4,Bangalore
2013-10-14,26.5,19,0.3,Bangalore
2013-10-15,27.4,19,3.9,Bangalore
2013-10-16,27,19.6,10.2,Bangalore
2013-10-17,27.2,18.7,1.8,Bangalore
2013-10-18,27.2,18.1,4.5,Bangalore
2013-10-19,26.2,16.9,0.3,Bangalore
2013-10-20,25.1,18.8,3.8,Bangalore
2013-10-21,24.2,18.6,2.1,Bangalore
2013-10-22,22,18.5,6,Bangalore
2013-10-23,23.2,19.1,5,Bangalore
2013-10-24,24.3,19.6,7.7,Bangalore
2013-10-25,24.8,19.5,10.5,Bangalore
2013-10-26,25.8,19.2,0.3,Bangalore
2013-10-27,25.4,18.5,0,Bangalore
2013-10-28,24.9,18.4,3.3,Bangalore
2013-10-29,26.1,19.1,0.5,Bangalore
2013-10-30,26.2,19.8,0.3,Bangalore
2013-10-31,26.1,18.2,0,Bangalore
2013-11-01,26.5,17.4,0.1,Bangalore
2013-11-02,26.3,19.9,1.5,Bangalore
2013-11-03,25.8,19.4,1.6,Bangalore
2013-11-04,25.4,19,1.4,Bangalore
2013-11-05,25.6,17,0,Bangalore
2013-11-06,26.1,17.2,0,Bangalore
2013-11-07,26.7,17.7,0,Bangalore
2013-11-08,26.2,17.5,0,Bangalore
2013-11-09,25.9,15.4,0,Bangalore
2013-11-10,26.6,16,0,Bangalore
2013-11-11,26.6,16.5,0,Bangalore
2013-11-12,26.1,16.4,0,Bangalore
2013-11-13,26.3,15.7,0,Bangalore
2013-11-14,26.1,15.2,0,Bangalore
2013-11-15,25.9,13.6,0,Bangalore
2013-11-16,23.6,16.2,4.1,Bangalore
2013-11-17,24.7,16.8,0.8,Bangalore
2013-11-18,26.2,18.9,8.1,Bangalore
2013-11-19,26.8,17.6,0,Bangalore
2013-11-20,27,16.1,0,Bangalore
2013-11-21,27.1,14.1,0,Bangalore
2013-11-22,27.4,15.2,0,Bangalore
2013-11-23,26.8,17.2,0,Bangalore
2013-11-24,26.2,18.7,0.1,Bangalore
2013-11-25,25.7,18.8,0.2,Bangalore
2013-11-26,27.3,18.8,0,Bangalore
2013-11-27,28,17,0,Bangalore
2013-11-28,25,15.6,0,Bangalore
2013-11-29,26.1,15.3,0,Bangalore
2013-11-30,27.9,17,0,Bangalore
2013-12-01,26.8,18.9,0.4,Bangalore
2013-12-02,25.6,18.7,4.8,Bangalore
2013-12-03,26.5,17.8,0,Bangalore
2013-12-04,26.2,14.5,0,Bangalore
2013-12-05,26.4,16.8,0,Bangalore
2013-12-06,26.6,14.3,0,Bangalore
2013-12-07,26.3,14.7,0,Bangalore
2013-12-08,26.8,16,0,Bangalore
2013-12-09,27.1,14.7,0,Bangalore
2013-12-10,27.7,12.3,0,Bangalore
2013-12-11,27.8,13.6,0,Bangalore
2013-12-12,24.4,17.8,0,Bangalore
2013-12-13,26.1,19,0,Bangalore
2013-12-14,27.1,18.5,0,Bangalore
2013-12-15,28.5,16.7,0,Bangalore
2013-12-16,27.2,12.1,0,Bangalore
2013-12-17,25.5,12.4,0,Bangalore
2013-12-18,25.4,12.2,0,Bangalore
2013-12-19,25.8,12.3,0,Bangalore
2013-12-20,26.9,11.4,0,Bangalore
2013-12-21,27.1,12.8,0,Bangalore
2013-12-22,26.1,12.5,0,Bangalore
2013-12-23,24.4,15.6,0,Bangalore
2013-12-24,24.5,14.1,0,Bangalore
2013-12-25,26.1,14.9,0,Bangalore
2013-12-26,26.1,13.1,0,Bangalore
2013-12-27,26.4,12.9,0,Bangalore
2013-12-28,26.1,15.4,0,Bangalore
2013-12-29,26.6,13.3,0,Bangalore
2013-12-30,26.6,13,0,Bangalore
2013-12-31,25.3,13.7,0,Bangalore
2014-01-01,25.5,15.7,0,Bangalore
2014-01-02,26.1,15.4,0,Bangalore
2014-01-03,27.4,13.6,0,Bangalore
2014-01-04,26.5,14.7,0,Bangalore
2014-01-05,28,14,0,Bangalore
2014-01-06,28.6,14,0,Bangalore
2014-01-07,27.6,13.7,0,Bangalore
2014-01-08,27.3,14,0,Bangalore
2014-01-09,27.1,15.1,0,Bangalore
2014-01-10,27.8,15.9,0,Bangalore
2014-01-11,27.8,15.7,0,Bangalore
2014-01-12,28.4,14.7,0,Bangalore
2014-01-13,27.5,15,0,Bangalore
2014-01-14,27.5,15.9,0,Bangalore
2014-01-15,27.8,15.5,0,Bangalore
2014-01-16,26.2,15.8,0,Bangalore
2014-01-17,27,16.8,0,Bangalore
2014-01-18,27.5,15.2,0,Bangalore
2014-01-19,27.5,14.8,0,Bangalore
2014-01-20,27,16.7,0,Bangalore
2014-01-21,26,14.2,0,Bangalore
2014-01-22,26.1,15.1,0,Bangalore
2014-01-23,27.2,13.6,0,Bangalore
2014-01-24,28.2,14.6,0,Bangalore
2014-01-25,27.2,14.7,0,Bangalore
2014-01-26,26.5,14.2,0,Bangalore
2014-01-27,25.8,13.9,0,Bangalore
2014-01-28,26.3,14.7,0,Bangalore
2014-01-29,27,15.7,0,Bangalore
2014-01-30,27.1,14.8,0,Bangalore
2014-01-31,27.8,14.5,0,Bangalore
2014-02-01,27.5,14.8,0,Bangalore
2014-02-02,27.7,16.8,0,Bangalore
2014-02-03,29.1,15,0,Bangalore
2014-02-04,30.1,14.4,0,Bangalore
2014-02-05,30,14.8,0,Bangalore
2014-02-06,30.6,14.7,0,Bangalore
2014-02-07,29.7,14.7,0,Bangalore
2014-02-08,29.8,14.1,0,Bangalore
2014-02-09,30.1,14.8,0,Bangalore
2014-02-10,29.5,15.5,0,Bangalore
2014-02-11,29.2,16.2,0,Bangalore
2014-02-12,28.9,15.9,0,Bangalore
2014-02-13,29.5,16.9,0,Bangalore
2014-02-14,28.7,17.2,0,Bangalore
2014-02-15,27.7,17.6,0,Bangalore
2014-02-16,28.7,18.5,0.2,Bangalore
2014-02-17,29.4,17.7,0,Bangalore
2014-02-18,27.8,18.6,0,Bangalore
2014-02-19,27.5,17.9,0,Bangalore
2014-02-20,27.9,18.3,0,Bangalore
2014-02-21,28,18,0,Bangalore
2014-02-22,29.1,17.7,0,Bangalore
2014-02-23,30.3,16.2,0,Bangalore
2014-02-24,29.1,14.7,0,Bangalore
2014-02-25,27.6,19.1,0.1,Bangalore
2014-02-26,30.1,17.5,0,Bangalore
2014-02-27,30.7,15.5,0,Bangalore
2014-02-28,27.9,17.8,0,Bangalore
2014-03-01,28,18.6,2.1,Bangalore
2014-03-02,28.1,19.3,0.1,Bangalore
2014-03-03,27.3,19.2,1.7,Bangalore
2014-03-04,27.3,18.5,0.9,Bangalore
2014-03-05,27.1,18.6,0.2,Bangalore
2014-03-06,27.4,18.5,0.1,Bangalore
2014-03-07,27.8,18.4,1.7,Bangalore
2014-03-08,30.5,18,0,Bangalore
2014-03-09,29.2,17,0,Bangalore
2014-03-10,30.3,17.5,0.1,Bangalore
2014-03-11,30,18.2,0,Bangalore
2014-03-12,30.2,16.3,0,Bangalore
2014-03-13,31,15.3,0,Bangalore
2014-03-14,31.8,15.7,0,Bangalore
2014-03-15,32.4,16.1,0,Bangalore
2014-03-16,32.8,16.1,0,Bangalore
2014-03-17,33.3,17.4,0,Bangalore
2014-03-18,33.7,17.5,0,Bangalore
2014-03-19,33.7,17.7,0,Bangalore
2014-03-20,34.4,18.3,0,Bangalore
2014-03-21,34.4,20,0,Bangalore
2014-03-22,33.2,21,0,Bangalore
2014-03-23,34,21.3,0,Bangalore
2014-03-24,34.1,19.4,0,Bangalore
2014-03-25,34,18.3,0,Bangalore
2014-03-26,34,19.1,0,Bangalore
2014-03-27,33.6,17.1,0,Bangalore
2014-03-28,34.1,17.4,0,Bangalore
2014-03-29,34.9,18.9,0,Bangalore
2014-03-30,35.2,19.1,0,Bangalore
2014-03-31,35,19.8,0,Bangalore
2014-04-01,34.8,20.5,0,Bangalore
2014-04-02,33.6,22.1,0,Bangalore
2014-04-03,35.1,20.4,0,Bangalore
2014-04-04,34.3,19.5,0,Bangalore
2014-04-05,34.9,19.8,0,Bangalore
2014-04-06,34.8,20.2,0,Bangalore
2014-04-07,34.8,20.6,0,Bangalore
2014-04-08,35.2,21.3,0,Bangalore
2014-04-09,32.8,22.3,0.9,Bangalore
2014-04-10,33.3,21.4,1.6,Bangalore
2014-04-11,32.9,20.3,0,Bangalore
2014-04-12,32,21.2,0.2,Bangalore
2014-04-13,32.8,21.7,0.8,Bangalore
2014-04-14,32.4,22.1,0.7,Bangalore
2014-04-15,31.8,20.8,0.1,Bangalore
2014-04-16,33.4,20.7,0,Bangalore
2014-04-17,31.5,21.3,0.2,Bangalore
2014-04-18,32.2,21.6,2.8,Bangalore
2014-04-19,33.6,20.5,0,Bangalore
2014-04-20,35.2,22.2,0,Bangalore
2014-04-21,35.1,19.1,0,Bangalore
2014-04-22,35.4,19.2,0,Bangalore
2014-04-23,34.9,19.8,0,Bangalore
2014-04-24,36.1,21,0,Bangalore
2014-04-25,36.1,22.2,0,Bangalore
2014-04-26,34.9,23.8,0.2,Bangalore
2014-04-27,35.1,23.1,0,Bangalore
2014-04-28,35.5,23.4,0,Bangalore
2014-04-29,36.3,23.1,0,Bangalore
2014-04-30,36,23.3,0,Bangalore
2014-05-01,35.3,24,0,Bangalore
2014-05-02,34.7,23.5,0,Bangalore
2014-05-03,33.9,22.8,1.4,Bangalore
2014-05-04,34.8,22.3,3.9,Bangalore
2014-05-05,32.1,21.7,0.7,Bangalore
2014-05-06,31.7,21.7,7.7,Bangalore
2014-05-07,26.5,20.6,7.7,Bangalore
2014-05-08,22.4,20.2,18.8,Bangalore
2014-05-09,26.9,20.1,29.2,Bangalore
2014-05-10,29.5,20.2,0,Bangalore
2014-05-11,29.9,20.7,0,Bangalore
2014-05-12,31.5,19.6,0,Bangalore
2014-05-13,31.5,19.9,0,Bangalore
2014-05-14,32.5,21.2,0,Bangalore
2014-05-15,32.1,21.1,0,Bangalore
2014-05-16,32.1,20.3,0,Bangalore
2014-05-17,31.7,20.8,2.3,Bangalore
2014-05-18,33,21.7,1.4,Bangalore
2014-05-19,33.5,22.5,0.3,Bangalore
2014-05-20,32.1,21.8,23.8,Bangalore
2014-05-21,30.8,21.5,6.2,Bangalore
2014-05-22,31.4,20.9,5.8,Bangalore
2014-05-23,31.9,21.3,0,Bangalore
2014-05-24,32.1,21.8,0,Bangalore
2014-05-25,32.5,21.5,0,Bangalore
2014-05-26,32.2,21.5,0.6,Bangalore
2014-05-27,31.6,22.4,12.3,Bangalore
2014-05-28,31.5,21,17.7,Bangalore
2014-05-29,30.5,20.7,0.1,Bangalore
2014-05-30,31.5,21.4,6,Bangalore
2014-05-31,31.5,21.6,9.1,Bangalore
2014-06-01,30,21.5,15.3,Bangalore
2014-06-02,30.2,21.6,20.1,Bangalore
2014-06-03,27.6,21.2,5.8,Bangalore
2014-06-04,29.7,20.5,1.5,Bangalore
2014-06-05,29.8,21.1,5,Bangalore
2014-06-06,29.7,21.1,4.5,Bangalore
2014-06-07,30.3,21.6,0.3,Bangalore
2014-06-08,30.4,21.2,0.6,Bangalore
2014-06-09,28.6,20.7,0.9,Bangalore
2014-06-10,27.8,20.8,1,Bangalore
2014-06-11,28.6,22,0.2,Bangalore
2014-06-12,29,20.9,1.6,Bangalore
2014-06-13,28.5,20.9,6.9,Bangalore
2014-06-14,29.1,21.1,0,Bangalore
2014-06-15,28.4,20.5,0.3,Bangalore
2014-06-16,29,20.7,0,Bangalore
2014-06-17,28.8,21.4,0.2,Bangalore
2014-06-18,27.2,21.3,1,Bangalore
2014-06-19,28.5,21,0.1,Bangalore
2014-06-20,28.2,21,0.1,Bangalore
2014-06-21,28.2,21.5,1.2,Bangalore
2014-06-22,27.9,21.3,0.2,Bangalore
2014-06-23,28.8,21.4,0.2,Bangalore
2014-06-24,30.9,20.4,0.1,Bangalore
2014-06-25,30.6,20.3,0,Bangalore
2014-06-26,30.6,19.7,0,Bangalore
2014-06-27,30.8,20.9,0.2,Bangalore
2014-06-28,30.3,21.8,0.4,Bangalore
2014-06-29,31.6,21.5,1.4,Bangalore
2014-06-30,30.2,21.4,1.5,Bangalore
2014-07-01,31.4,20.8,0,Bangalore
2014-07-02,30.5,21,0.5,Bangalore
2014-07-03,30.5,20.6,0.1,Bangalore
2014-07-04,29.1,20.7,6.4,Bangalore
2014-07-05,29.3,20.6,13.9,Bangalore
2014-07-06,26.2,20.5,11.9,Bangalore
2014-07-07,26.7,20.1,9.7,Bangalore
2014-07-08,26.6,20.3,9.3,Bangalore
2014-07-09,26.8,20.8,2.1,Bangalore
2014-07-10,24.9,19.7,2.9,Bangalore
2014-07-11,25,19.1,0.9,Bangalore
2014-07-12,25.3,19.6,1,Bangalore
2014-07-13,22.4,20.3,5.6,Bangalore
2014-07-14,23.4,19.9,6.6,Bangalore
2014-07-15,24.3,19.8,6.6,Bangalore
2014-07-16,26,19.8,1,Bangalore
2014-07-17,26.4,20.1,0,Bangalore
2014-07-18,26.7,19.8,0.6,Bangalore
2014-07-19,25.3,20.5,0.5,Bangalore
2014-07-20,25,20.7,0,Bangalore
2014-07-21,25.7,20.3,0.4,Bangalore
2014-07-22,26.3,20.3,2,Bangalore
2014-07-23,26.2,20,5.1,Bangalore
2014-07-24,26.4,19.8,1.6,Bangalore
2014-07-25,26.5,20,1.9,Bangalore
2014-07-26,26.2,20.5,0.9,Bangalore
2014-07-27,26.6,20.1,3.3,Bangalore
2014-07-28,25.7,20.5,0,Bangalore
2014-07-29,26.8,20.4,0.2,Bangalore
2014-07-30,25.6,20,2.7,Bangalore
2014-07-31,25.5,19.4,8.8,Bangalore
2014-08-01,25.4,20.4,20.1,Bangalore
2014-08-02,24.9,19.3,4.5,Bangalore
2014-08-03,26,20,2.2,Bangalore
2014-08-04,25.9,20.7,0.7,Bangalore
2014-08-05,25.2,20.3,1.7,Bangalore
2014-08-06,26.3,19.9,5.8,Bangalore
2014-08-07,24.9,19.5,5.9,Bangalore
2014-08-08,24.5,19.6,0.3,Bangalore
2014-08-09,25.9,19.3,3.9,Bangalore
2014-08-10,25.3,19.7,8.4,Bangalore
2014-08-11,24.6,19.7,7.1,Bangalore
2014-08-12,24.1,19.6,9.6,Bangalore
2014-08-13,25.6,19,0.3,Bangalore
2014-08-14,26.9,19.4,0.8,Bangalore
2014-08-15,26.7,19.6,0,Bangalore
2014-08-16,26.4,19,0.2,Bangalore
2014-08-17,26.6,18.8,7.1,Bangalore
2014-08-18,27,19.1,11.9,Bangalore
2014-08-19,27.3,19.5,16.4,Bangalore
2014-08-20,28,18.8,4.7,Bangalore
2014-08-21,28,20.1,3.2,Bangalore
2014-08-22,28.8,19.6,2,Bangalore
2014-08-23,28.1,20.2,9.6,Bangalore
2014-08-24,26.4,19.2,0.6,Bangalore
2014-08-25,25.6,19.7,0,Bangalore
2014-08-26,25.8,19.3,3.3,Bangalore
2014-08-27,23,19.2,8.8,Bangalore
2014-08-28,23.8,18.7,8.5,Bangalore
2014-08-29,24.2,18.8,1.3,Bangalore
2014-08-30,25.3,20,0.2,Bangalore
2014-08-31,25.5,20.5,1.1,Bangalore
2014-09-01,25.5,20.4,2.5,Bangalore
2014-09-02,25.9,20,8.1,Bangalore
2014-09-03,25.4,19.3,6.2,Bangalore
2014-09-04,25.4,19.6,2.8,Bangalore
2014-09-05,25.5,19.8,1.1,Bangalore
2014-09-06,24.9,19.7,0.9,Bangalore
2014-09-07,25.5,19.3,2,Bangalore
2014-09-08,26.2,19.6,0,Bangalore
2014-09-09,26.6,19.5,0.2,Bangalore
2014-09-10,26.9,18.7,0,Bangalore
2014-09-11,27.3,18.5,0,Bangalore
2014-09-12,28,18.8,0,Bangalore
2014-09-13,27.1,18.9,0,Bangalore
2014-09-14,27.4,19.6,2.6,Bangalore
2014-09-15,27.4,19.6,0.9,Bangalore
2014-09-16,26.9,19.5,1.5,Bangalore
2014-09-17,26.6,19.1,0.6,Bangalore
2014-09-18,25.7,19.5,8.1,Bangalore
2014-09-19,25.5,18.8,8.4,Bangalore
2014-09-20,25.7,19,0.2,Bangalore
2014-09-21,26.4,18.9,0.1,Bangalore
2014-09-22,27.6,19.6,6.3,Bangalore
2014-09-23,27.7,19.5,4.9,Bangalore
2014-09-24,27.6,19.3,14.5,Bangalore
2014-09-25,27.8,18.9,14.9,Bangalore
2014-09-26,28,19.5,10.4,Bangalore
2014-09-27,28.1,19.3,0,Bangalore
2014-09-28,27.3,20.1,9,Bangalore
2014-09-29,27.9,20.2,3.8,Bangalore
2014-09-30,28.1,19.8,3.9,Bangalore
2014-10-01,28,19.2,2.8,Bangalore
2014-10-02,29.5,17.9,0,Bangalore
2014-10-03,27.3,18,0.1,Bangalore
2014-10-04,28.2,18.4,12.9,Bangalore
2014-10-05,28,18.7,4.9,Bangalore
2014-10-06,28.2,19.4,11.9,Bangalore
2014-10-07,27,19.4,11.6,Bangalore
2014-10-08,25,19.3,2.7,Bangalore
2014-10-09,26.6,19.1,8.9,Bangalore
2014-10-10,27.6,19.5,8.2,Bangalore
2014-10-11,26.7,20.3,7.9,Bangalore
2014-10-12,27,20.6,0.6,Bangalore
2014-10-13,27.9,19,0,Bangalore
2014-10-14,28.1,18.4,0,Bangalore
2014-10-15,27.5,20,0,Bangalore
2014-10-16,26.2,20.5,0.5,Bangalore
2014-10-17,27,19.4,1.4,Bangalore
